Gene	GSM104075	GSM470856	GSM470861	GSM470869	GSM470870	GSM470871	GSM470872	GSM470873	GSM470874	GSM470875	GSM470876	GSM470879	GSM470886	GSM470887	GSM470889	GSM470891	GSM470893	GSM470894	GSM470896
PLIN2	6.062361922707963	6.6890812721459465	6.228405259676453	6.806996530965077	5.873418961737916	7.201206506462689	8.179146273995574	6.3661438099285315	7.135188235276464	6.405636198845694	5.777514906491698	6.161210700259721	7.739145560149192	6.141501819182176	6.541380116547591	7.118985680726093	5.908395859019511	6.9007546563228255	6.261613850999258
QDPR	8.004285231112274	7.545703321045749	7.984510030841209	7.838435413206923	7.868982402403701	7.767834504941481	8.16040929895	8.190803715286913	8.08543640721735	8.303904236004305	7.559183397006231	8.010719631166102	8.148101626550517	8.10175149741588	7.769645745913795	8.114693675153308	8.26008134563554	7.765098814033195	8.163672251636767
MYD88	9.074628530511465	9.313647393247033	8.806887024205777	8.923539269320585	8.463756791404686	8.813243910719853	8.951219537213545	8.824732835495004	9.081822498035846	8.823845299749982	9.683676556902585	8.807418364857385	8.823845299749982	8.876119018360363	8.970838123193563	8.81697906265525	8.718377091805827	8.875558685706027	8.701957170354813
KRT6A	6.622318481340535	8.082166929559207	7.94243692669721	7.770022403541011	6.66156356796512	6.83154511042242	8.15318336796237	7.9067918346635295	9.30432630491322	8.324710065163405	9.4632324171246	7.208083302315565	7.164561181365656	8.17750081570345	6.859920138585878	7.615291609408355	9.2062254568562	7.773619685965493	7.133555023335966
KRT6B	7.192049373532333	7.416144945293383	7.366271147228851	7.3560974589720765	6.946470622597337	6.981513273746039	7.07710801518453	7.338444310202705	7.755075641748287	7.53147051811229	8.167456661992734	6.501981876476323	7.125635645922804	7.455875472675561	7.289230267141775	7.1512191949985	7.628000356805206	7.251289873020062	6.999366506824883
TRIP6	9.032025582866718	9.27959053184954	8.3446126689683	8.113810909958698	8.203796119774976	7.809947986736938	8.00185245194755	8.711978709033046	7.835473088563857	8.80180718907097	8.150320800689398	8.349278148395735	9.0943286485125	8.563534071382419	8.562474193624594	8.622527795763657	9.48569615090041	8.341440623306429	8.700379979459083
SNAP23	6.664507738832539	5.73594916000365	6.466731270411087	5.6915537741250795	5.904603352681528	6.582824130896429	5.826117877362874	6.339787571256501	5.264301022783409	6.0484922503667216	5.461169033628198	6.3669849538647725	6.011743111815491	5.789119313638427	5.902419392042317	5.782897685718506	5.436373819684805	5.584539386239705	5.8067965581443985
USP10	9.264009365943725	7.652900190036499	8.09688592104023	8.147424733490464	8.106594000652544	9.403670939710652	8.32342146348201	8.256141281144057	7.491999253655027	8.627424639412189	7.981856109055728	9.60922569189266	9.041507279810828	8.114401889067528	8.426487113955536	8.023230966154417	7.034042522023595	7.987748254261611	7.910266949770678
IGLC1	7.970568945219249	7.485310907871931	7.1939642571286715	7.095307561129737	7.135947527046545	8.929167821203185	7.795141484413988	8.131094707035427	6.945706438706054	7.399804466672001	8.440283766098819	7.973442106541871	8.577479954575587	7.833786425868432	7.90301378718226	7.0535073686531256	7.845164988423732	7.9126095392369535	8.113441194706304
PRKRA	7.020418275376818	6.378742384780515	6.921230896151274	6.067918207795199	6.3470859789416885	6.7009971579882235	6.424818967865857	7.160597873912621	6.316118171404288	6.950376707857665	6.17354159650874	7.28770564298621	6.490582206667451	6.355304997398578	6.733154081002452	6.724643626071639	5.765371386506798	6.204236684097866	6.200117279473907
UBE2G1	8.462471585759598	7.001804550945325	7.872291263922195	7.181986417186579	7.23689298295594	7.8378639528513805	7.296010025668528	7.687679211937143	6.18694093005204	7.775454791353297	6.686332120416897	8.734709739384176	7.347126764168959	7.181031300082749	7.373140114523069	7.136515424583206	6.467416899645736	6.988945433212321	7.305516883196288
CLNS1A	8.555713942914696	7.947119240857514	8.443230741826198	7.949240683504366	8.039468130350754	7.742307778127238	8.16870224379314	8.118488048054576	7.4731944486724755	8.40207175082517	7.669622831383632	8.594114012286202	7.774525383149358	8.093671582172115	8.075589407684888	8.187379885492925	7.910317390201362	7.798496722884346	8.344220185399651
MSMO1	8.254043304150308	7.8369331397968	8.481719128083315	8.406716006663896	8.437011980238582	7.633464183431123	8.38904554942739	8.504875009665783	7.859714727463702	8.296172596158609	8.325632481453521	9.352199889629832	7.679204507937564	8.229710165613026	7.7309551983957885	8.020972044194668	7.473050917430543	8.73721845359125	8.56659263110271
PLPP1	4.575346418633352	4.646135512452684	4.395956825606533	4.368822215286934	4.627419762714793	4.3932864966914265	4.289513049705056	4.299656060917184	4.438735930742206	4.4012192091376665	4.3900057811485205	4.744131156291271	4.731935864153382	4.502503510534113	4.36830662410954	4.407184487753901	4.637251585658574	4.466654807051625	4.785653271643714
RXRB	7.802071921001432	7.7967750688636785	7.664975155354227	7.951032241136395	8.083867139852305	7.674846841532994	7.923804495354086	7.72778636005594	7.7015723025865475	7.914689776458596	7.660502143361259	7.923804495354086	8.205989768185614	7.932352175509363	8.00399355707043	7.844313783564982	7.96396665195459	8.015269550196336	8.035003380497681
TM9SF1	9.0540527871408	7.951669820786464	8.524003230171699	8.429495826248235	8.47554839821829	8.976259010026553	8.740431322827636	8.958329456049945	8.144682570506797	8.72112021774537	8.487437810056619	8.829743048331984	9.193222550032605	8.54500699425303	8.81743458395206	8.479277283192957	8.048677233864737	8.556129590133455	8.202255777447245
TAX1BP3	8.682936507653277	9.029139765348036	8.92416440199349	8.376431573326787	8.218714189882062	7.61320514100999	8.234578881590823	8.713629728851412	8.25156869409841	8.655476438453706	8.5360448266871	8.686396895208537	8.743488773515335	9.006653131420066	8.50010213270934	8.784001799948491	9.380573808703833	8.71018942480188	9.22991413004488
NT5C2	6.856250793796617	7.212233420124847	6.851917313340074	6.195119594529267	6.415709018394241	6.165535737879832	6.174811886671099	6.711495286296676	5.752856376462098	6.586443381261921	6.346408785614187	6.918629520983936	6.7824379141211	6.612422927179678	6.740096840773946	6.15402248090189	6.648361826054476	6.522111472171048	6.881256606154622
DNAJA2	7.101937403261692	6.423797090416887	7.140208385280742	6.2943682171467845	6.201793694361001	7.041331086570787	6.82648096016015	7.005106041316303	5.563775614044923	6.9947036242802145	5.901634188570759	7.133578942065382	6.250598753995422	6.108075689653793	6.54855122065617	6.659510580991546	5.504248771092971	6.299120292073694	6.148146351734042
AKR1C3	9.7948722697912	9.430439454283702	11.314399831802753	9.87658754175162	9.446952595471217	10.459279999029617	10.702016659807583	10.386855707619292	8.4685513909907	10.634259529750324	9.40807355935788	9.686380276063646	10.445606796185473	10.110109539223448	9.552314328088292	10.924063824632633	10.717055192283734	10.505615489229433	9.736420257020889
AATF	7.889317612997239	8.16686238680307	8.123881401841263	8.01694600254968	8.085945475516468	7.943854610736303	8.123881401841263	7.9025716495424465	8.220544481966344	8.037351766488484	8.14634415866787	7.996797680123321	8.506919296585462	8.282292395492115	8.123881401841263	8.381778855776117	8.404564719532162	8.180177825434782	8.075487306713992
MAN2B1	8.267495066865656	8.790292276692114	7.974361663755692	8.537876652953706	7.986080555622734	8.198794169700413	8.375999621353762	8.186780357890665	8.1754448648176	7.960878586061471	7.969473309880212	7.699226935719743	9.014625327579772	8.521403513074926	8.289937199078487	8.193232978976045	8.689092401029468	8.651951729890577	8.483621497149606
GPM6B	5.883119894528498	5.766595984812775	5.803728132011231	5.600477755275155	5.952281081028572	5.881783000287359	5.988687250996948	5.563107153658119	5.706952387719512	5.856877826141777	5.816171174163151	6.591786736431232	5.745504269449359	5.712654926207011	5.87386229014066	5.807387683459145	5.626106930883014	5.642693545162683	5.738523944410161
AGR2	12.725776712090129	12.59623780649612	12.557484924961631	12.426151796891505	12.72680204250447	12.69265390384954	12.972190348772743	12.958194223720502	12.90788414999371	12.736093520795404	12.924867291273324	12.898514452404076	11.8702961741561	12.80548851295986	12.293398799840624	12.954277696792383	12.620049026103478	12.86020375391372	12.145851542210808
QRICH1	7.885548934524193	7.694728200599232	7.768508486874056	7.376206328979456	7.569080891839215	7.527123250538898	7.393555915763247	7.822488074295127	7.652157110982059	7.760897879354439	7.467518153828144	7.829848558856407	7.652012645270485	7.592378297713383	7.6987982519093645	7.658290228767106	7.544666456410571	7.352914074256253	7.769117932110728
SEC23IP	7.477006079573398	6.725464469170303	7.613047477486637	6.751093774122088	6.887811445056258	6.828961055774805	6.929343423084211	7.59294840632009	6.797239475760346	7.241324460271665	6.823109104374259	7.5913646717657794	6.285565999426677	6.75366823471443	6.853536585067953	7.000184995620694	6.183335995759897	6.481608023762536	6.672061821634113
NDUFAF3	9.080634332365598	8.222501779618927	8.65580098790348	8.479739334242169	9.129337705258878	8.911521834843569	8.988956674789012	8.897344253709056	7.533511089511521	8.602616898611037	8.611732223900361	9.08155900533019	9.18667114553439	8.68858495037783	8.728176844370232	8.422976340465647	8.371556985193719	8.74797891566173	8.404162545536469
MBOAT7	9.288304687562938	9.308606427633435	9.01274541694729	9.473106729528237	8.87869325472326	9.27126031807768	8.955824790763405	9.017280829673922	8.97449302665749	9.056101997220606	9.15948857139269	9.14997933708516	9.510955345867924	9.358569911783938	9.524869825006784	9.293034168379792	9.394726855261366	9.801466077076938	9.415984113952538
RABGGTB	7.049211136502877	6.547832506308264	7.22789581589664	6.50218672563678	6.451930219714273	6.442596371221101	6.717075179985244	7.121378926035021	6.504179352577789	6.872418177273855	6.227014296188557	7.005170810625145	6.216962653405801	6.454566011758753	6.510244311608955	6.624499987719619	6.14534183484998	6.326372144139891	6.602123133837824
IRS2	8.892615114743524	8.229964911911829	8.635310069556736	8.501137267492002	8.946435082922337	9.03340791128246	8.246910540075337	8.241722730169496	8.99851961978137	8.210097512417036	8.87668954506053	8.159601831203043	8.291198942611032	8.300988860470627	8.60256232680814	8.432725362488858	7.487911870252667	8.276386281158487	8.28268079868566
ATP2A2	8.469463267381004	8.140642598249539	8.506759416318788	8.278604126610682	8.159605826926473	8.728288635380094	8.44993502365411	8.492562149996385	8.187304582117232	8.431510327057063	7.932217461588968	8.79074323550522	8.394102998246007	8.176321421676432	8.39300184886219	8.20066761983464	7.699329796738835	8.048684899545647	8.133444445445534
FOS	10.51920754825732	6.585928300585472	9.809591836708222	9.466473119273134	9.765192442440604	11.41945824169206	8.938195176356077	8.302069746467522	7.844527767420059	8.856196674014658	9.100218597272988	6.407614329415798	9.702670970435657	8.905177737152185	8.563628937417366	6.966509857150221	7.615428419241023	9.115769332464737	9.177106954981957
PIM1	6.432803436605348	7.002127237229006	6.451826875109373	6.505582236372037	6.316299400272394	6.540554441996669	6.644680526136733	6.4906226279346235	6.411672906665334	6.5038501458795706	6.53748286208113	6.267391751822487	6.837618556298468	6.7181446880791045	6.644092182249636	6.575727905379889	6.788397219783635	6.878351704054074	6.536032780560008
CETN2	11.913880742731717	9.959191561231693	11.34552019252251	11.510388579924612	11.947614410924013	11.734130756008168	11.767589164336805	11.569976370453446	10.047103964401575	11.41076695578229	10.686118068035972	12.005385550724508	10.63373399239653	11.188457804924727	11.16171869511498	11.326982757076076	9.931403897748597	11.327783222374356	11.289665284737678
CXCR4	6.694061294228536	7.322277044360552	5.092151812677702	7.155740225449916	4.76963536536865	7.39253131251947	5.699995969175252	5.626262137253915	6.770076627389676	5.757518025869798	6.920295180153635	5.089487221037617	5.01684020135456	5.427077353104426	5.052685462532645	5.740179778451834	5.554259907461114	9.675890967106149	5.920294236341874
BICD2	7.156212574771705	6.220754725478505	7.504571056636947	6.51813250196941	6.3588780872866355	6.4158610256033874	6.847071008862303	6.685277504988355	6.268067425146701	6.963082489312795	5.726960716591042	7.431863349516283	6.4534396346568546	6.767823531322656	6.399086916403837	6.2826636410679	6.306233365948909	6.3241335371631475	7.015897974014522
LMO4	6.593110133858982	7.1176802507093715	6.630520827149924	6.365738044097401	6.7043147535180925	6.237714489793039	6.637728319551376	6.8589348726302575	6.023272543255857	7.192714868235715	6.535061616251023	6.884797876132364	6.73478707068725	6.885194796744164	6.99112636628165	7.06214783314152	7.0952322144926185	6.042056989679922	7.103682687396677
SEC22B	7.836247584851294	6.972972140636615	7.479823717132149	6.903386094708327	7.0206758486175	7.210021599427605	7.316958246343911	7.530535834616103	7.181984393746913	7.356760588076727	7.102793816590192	7.652231430151783	6.5755410692040135	7.253887034926511	7.109063701789654	7.4688830764777565	7.1096138977024985	7.346297870042918	7.199273002830215
FERMT2	4.946554315433138	4.882157298643756	5.272876855229326	4.7703431047131915	5.163935514061782	5.036282259624603	4.925559949920247	4.996991109517517	4.926939120192204	4.944274136686819	4.78235043712472	5.174540320632161	5.163456382527421	5.130999655868394	5.005850521844861	5.191905960289852	5.366848501113958	5.172499621499011	5.18575184904418
KLF5	8.059728448671253	8.254041322307495	8.12370955776026	6.95411989123131	7.117707390796907	7.674218566354594	7.441275339438447	7.6785126914199084	6.998486190038538	8.500477840751142	7.662544718232047	8.58043440796219	7.568347646255127	7.782688576571797	7.7334651353470845	8.250641647843937	7.764055269260918	7.486521259108405	7.338424931251392
CBR1	7.968992668656394	7.834241966324866	9.932708205621536	7.482838359276772	7.589096469698975	9.14441315847281	8.983414781992652	8.600309901776479	7.869316191865321	9.340522489068675	8.123913908433222	7.7416439970008835	9.472567859388146	7.301103210102746	7.758492094166155	9.086568085095788	8.2840142207175	7.730480634417821	7.792540550938532
EWSR1	8.209065579914192	8.407453292665258	8.003539932972128	7.845273119322933	7.969777214150868	7.7974692581282685	7.786769816440387	7.998868698930124	7.55553959971403	7.9334558359421425	7.871235880365436	8.018199803195929	8.19822952848076	7.949589890781741	8.146862892478529	8.052264391494097	8.115189512947794	8.039002935721385	7.859174284609354
MFSD10	7.523052266728533	7.563073112548832	7.173189080122493	7.651206810902727	7.580762782144992	7.2168616319802625	7.608946558389651	7.350908995110768	6.9724101425850575	7.115037844563076	7.20389592301617	7.32034760655312	8.218732523328278	7.780490208019128	7.837805752644107	7.711352841848831	8.035919209883323	7.965497412211553	7.647998804285697
WDR45	7.971429586461644	7.664992820676073	7.618422638108392	7.633475857223871	7.628410134136152	7.543307363521269	7.804068221546768	7.723497813805867	7.557974935667992	7.718308798071499	7.6678454492565375	7.830547126460901	8.412514447941408	8.046323894601576	7.754733912982271	7.802265471844169	7.982642605794817	7.943621133598043	8.003138414735805
NELFE	9.596549174810583	8.879580304696432	9.316604842662151	9.592119682224482	9.882997350868855	9.384891282199703	9.841841406301768	9.4288931753858	8.644654638968477	9.386602649773746	9.199410739193029	9.548964700824213	9.807583738740298	9.497198417160908	9.187218298312684	9.464461666203013	9.339867987935166	9.794426693451138	9.370461829481382
OSBPL2	7.32978256340918	7.455120079209864	7.399436379617178	7.362174143224742	7.186714442225685	7.213349570641442	7.236538715280439	7.281115413792461	7.354320214868245	7.381776202592503	7.29396835466213	7.503796737096767	7.482872920692312	7.427651371349467	7.462076703072853	7.355416757849831	7.61137291490425	7.322922217397564	7.309178129356317
NDUFA2	9.574162043758614	9.05244860818742	9.580339596904183	9.282868561548346	9.549270128920591	9.471117211969991	9.78319340904754	9.829805843347584	8.91751790032909	9.768052024958417	9.248409794688136	9.597648579848348	10.068347454167114	9.564421502692465	9.295669424225087	9.409501083383107	9.170135876297316	9.518125007807477	9.259132807705628
TUSC3	8.458529769419258	6.682411086818573	7.931573727293831	7.919647788587514	7.8054800708072065	8.907306473022905	8.381488735308787	7.624179735295447	6.620392970339158	7.968988402696813	7.0514521953370455	9.187852440684043	8.174869250999064	7.798712029899743	8.110496429806625	7.874461090027527	6.334584462926184	7.783895431661761	7.537230694574491
PPP6R1	8.76626374530093	8.693619792730264	8.333456086767935	8.73207901924942	8.652332938086314	8.677698563042288	8.71827951440032	8.725254899417196	8.407541853086698	8.66420324899516	8.71501989155437	8.424407307241607	8.957342277084111	9.214420779506428	8.725254899417196	8.70129462100501	8.9666723356	9.163210848575291	8.533051721946562
NUPR1	9.398802929215142	8.532913241679848	9.590034883818726	9.214983609774702	8.96914619472346	9.592799267216687	9.65282818499348	9.636329959555304	8.429952819186948	9.36242722490266	9.93860533989092	9.353858177836116	9.56548079108562	9.14968720784492	9.294301270745017	9.30781981218542	8.93544861123964	9.846880730254084	9.294636027076814
EMG1	8.529746332970696	8.108676878231678	8.572837399546572	8.314904778628025	8.461956390529421	8.352417220269489	8.740757775983848	8.699736812275408	8.46136061456318	8.674154486778852	8.507033585886445	8.389567820443494	8.299089194963791	8.520749033673797	8.125890830180579	8.410273237087834	8.011406065948819	8.443824066037745	8.461956390529421
KIF1B	7.183397405704763	7.023971242171301	7.900026073695322	7.218552117943592	7.218552117943592	6.933987602433177	7.160254918460512	7.160090561815446	7.2555662452121394	7.187445160563708	7.116571774792372	8.175968353889825	7.1254408852123055	7.135219181388326	7.218552117943592	7.218552117943592	7.021702577272691	7.080305923716143	7.354975389218303
CLCN7	7.824993581383831	8.477599053545411	7.836538418489181	7.985980833359569	7.679216551631654	7.971549856016012	7.838944743217295	7.868934437165925	7.813851512367355	7.853142273033503	8.002234321806373	7.87032026379806	8.367444444557623	8.107187876663172	8.140055240153298	7.897409127622718	8.177179463035946	8.283279335878287	8.049666952006733
STX3	8.375241081437697	7.83233208737964	8.310766939524132	7.988766443131983	7.718559454677614	8.029991524054111	8.057838998297688	8.41757151608289	8.128387402589107	8.361397227162279	8.019287285377828	8.3223376100912	7.869713707077585	8.086095558861532	8.216429232246215	8.424799050270364	7.685788216403077	7.95351776380371	8.029635730562704
NFKB1	7.885980468299871	7.790654562941157	8.013069320995454	7.547176355656319	7.982690068814443	8.078471295837174	7.790201457668962	7.895791233091036	7.695435238643861	8.151527846584713	7.895183567393034	7.864763185153585	8.34594815214609	7.800175071369267	7.92230625771113	8.021293879439316	7.829497084352244	7.50543973978561	7.921082921368777
MINK1	7.56954182296211	8.041966626097574	7.785965897007535	7.968823044875334	7.984411924895635	7.842718078064148	8.018782779363237	7.619284132938024	8.050782902989674	7.802642049549943	7.858581128451088	7.856603105274871	8.097732877123988	7.925234971611284	8.047310889853827	7.827444679597104	8.14790079828363	7.985737324004695	8.107031093211557
PEG3	4.205022421094565	4.7812214196457425	5.047410131909273	5.001731420332615	5.183602052616435	4.931333865825893	4.8009051699641825	4.772470308408217	5.514044171597094	5.109106824884298	4.811665047289966	4.897740162801216	4.84367108117412	5.0655147001406355	4.819744098216311	5.463615459945944	5.209701380627076	4.77659518265908	5.015248348428934
ABCF2	7.473329947330992	7.348120570161226	7.279095785134891	7.604939804908923	7.327150812548744	7.141916329240819	7.441090343620183	7.5687292902862335	7.207849667976609	7.451522559842958	7.199268744847303	7.572814789066483	7.972033497849565	7.59099479619912	7.704990620366948	7.57890849909243	7.584036750519135	7.379971083823477	7.3124481787101026
TUBA1C	13.407072881636086	12.758713419693624	13.272167987421357	13.39726845246638	13.338407413247484	13.31033273577754	13.393833500489068	13.349891927862064	13.193893901755878	13.306153366343173	13.205190887102802	13.30019526221431	13.408344211864913	13.306610751405945	13.246067560467887	13.177187318588002	12.67279044830752	13.163718256447568	12.987853666786611
HARS2	7.120617450987363	7.030748270959399	7.301870107781004	7.002867323783048	6.753751676031635	6.952179261017688	7.354077870478744	7.4616523005055955	6.858367965390943	7.120617450987363	6.768049293874295	7.267050445455594	7.135491079025744	7.1042925283781	7.173592591762222	7.572893249779537	6.946037122195315	7.015369401474391	7.22328981925764
KLHDC10	7.679038514302044	7.322507752396881	7.704026600936944	7.463517814499863	7.687040934487186	7.418962134071644	7.452469237322124	7.718372280655824	7.223845488140543	7.416985421569753	7.447735246542611	7.91310189318686	7.242349150423426	7.540997773928076	7.433125128517183	7.887242715188129	6.917735513027604	7.507265819257152	7.814862279889314
SFN	10.108247868990814	10.725613509140196	10.273980158504592	10.326139129829848	9.684974894829752	9.050321931193766	9.804471900354836	10.60154448426916	10.868335126587732	10.547107301462033	10.831311803152822	9.857517555055878	10.395363771632256	10.99415480455185	10.161868955127858	10.717982106757924	11.671174125182748	10.71906849175742	10.73485220954108
NR2F6	9.450920120757235	9.745301056999455	9.041451196684449	9.298060649476156	9.279223249733494	8.946768520012917	9.3467462623341	9.407763644998326	9.162281380788484	9.150650704726548	9.3799691398523	9.181773831826842	9.577898846416565	9.494048079650646	9.253987810507953	9.094657999640669	10.03269578253327	9.642221331447873	9.260904500152986
TSPAN4	6.108388686592436	6.937523727601221	6.132132191097645	6.263534377543229	6.328139394522789	6.658194233741989	6.3629260070028515	5.913890376324969	6.159284643739506	6.068843470310086	6.4346698857728954	5.925018363345205	6.552706977744429	6.121577552731195	6.1774669056710385	6.065648234130157	6.6429045230283625	6.5158441542035295	6.331695399930658
METTL3	7.615536085637864	6.780739102134626	7.470061531478499	7.080085472786055	7.275135427190618	7.3095150617592575	7.703216557970306	7.3291720758739	6.793988220988343	7.172609398176119	6.743997311201577	7.696416882782108	7.424822229788245	7.114263723642595	7.320630934759345	7.365988306246709	7.231890408288849	7.025289121839772	7.436792245756394
SLC39A8	6.1289464709413375	5.450668439678308	6.745330679746383	5.90565969413137	6.43239348543562	6.254600074521887	6.1977098876453205	7.035985314607285	6.625658894776908	5.96226752313521	5.986283672061649	6.42505915798605	5.825075176050346	5.7233809749150435	5.625300461882158	6.112600431169058	6.11554084225551	5.928306066137124	5.8769605172659976
VPS45	7.0267667932251525	7.014761363802834	6.93429668945571	6.454802879623803	6.739825531516093	6.509312122715748	6.677519247360926	6.675099540923043	6.404389188982855	6.859879776930667	6.502421956250583	7.246381774492917	6.53276852627847	6.771492373929171	6.9494187189080305	6.85385001022478	6.645945180574968	6.919361851170729	7.333023777312472
LAMB3	7.396668137563573	7.988375731488917	8.751989682252008	7.956669861708123	7.817554328218899	7.347879770924473	7.670603287056533	7.591589943980464	8.465149027558759	8.040517355533852	7.7174908134805955	8.056354608872791	8.227681054816522	8.375737156300852	8.521095650880703	8.3576954056381	8.455998927740396	8.39884057115467	8.689020916119533
ISCA1	7.474591109395377	6.618124633460115	7.021722394277244	6.842997893216602	7.051984835232745	7.00996473937072	7.116516579321652	6.920202548992015	6.562378754390287	7.0795691865674515	6.395757751240794	7.356469742732295	6.743345329513013	6.8061568300510205	6.838812404825325	6.6622918141519945	6.367247520395293	6.927732439434575	6.666095411609466
CLN3	8.228289673338157	8.299317453290652	8.348671249992252	8.311192856476262	8.184003681706756	8.542148008762862	8.33325896153487	8.314262902859987	8.482225549535183	8.269726226846284	8.149278594557245	7.989661619042297	9.100435275334068	8.670979730065035	8.701648240822912	8.545925382656971	8.310801063327697	8.503521711699008	8.359792765567157
NSDHL	6.073374528648184	6.038422566350674	5.745744082183655	6.225515434788514	6.168737789194761	5.8744534466552025	6.31337409990064	6.149972488289893	6.261895933398675	5.932293868493051	6.111678935197409	6.359690956613569	6.266657379489526	6.261260250295454	6.071749388024276	6.1956754865975565	6.393957130260857	6.31732794400264	6.165867139262868
ATP2B1	5.403275841989393	4.872034297733643	5.559502522310403	4.874278869555586	4.733667311517005	5.184210785956465	4.709169688892283	5.024616466496232	4.781164567150942	5.126412954693518	4.4482465046755575	5.507544916373522	4.491896643077168	4.9466790027347	5.052892781392689	5.144946602495622	4.67407428743026	5.006342594452587	4.8546521856447455
PRKD2	8.071735229865387	7.992094870751545	7.850729793585214	8.328815968829288	7.852410937921398	7.658260158957985	8.121940812601368	8.058480191327016	7.581736991490883	7.807799767222537	8.480832304889073	8.06382811613176	8.426608657745575	8.388136906539966	8.399786903684133	8.269982316999547	8.627347827426597	8.36381427888005	8.573684665688454
TASOR	7.006488897778065	6.834401913531379	7.397463601657574	6.670667212929594	6.7383217389023	6.720536701767065	6.942254246613564	6.92582817558934	6.830645295360174	7.001076802596558	6.750843674479722	7.5190327600847775	6.34064175067301	6.795878463927649	6.63956365802837	6.939714259511056	6.789430318906311	6.468772543548237	6.978569914401041
CDC42EP3	6.042491339859811	5.354838267377557	6.274326689333131	5.923197436077159	6.231679540491401	6.3932713638976	6.457018859199399	5.91437221231872	5.011187473619046	6.0655935565591355	5.1268439497936775	6.830623690446143	5.964041950110494	5.78359064553158	5.798566443254437	5.864115469601147	4.973371387044376	5.864115469601147	5.964574260620403
NFIB	7.798314728932503	7.467813497164259	8.321918362850669	7.811943364561608	8.46241173732018	7.529117029475134	8.084598619778404	7.560718238558469	7.413301030532227	8.095361849049828	7.023396755305247	9.0335062511299	7.518406700558432	8.023823480444834	7.668557354277357	8.346838926041238	7.761459570574737	7.865660722573097	8.652255748130472
ID4	4.909472960260017	3.767797296071374	5.266489822312506	4.060579374892144	4.778776579847738	4.022148555551959	4.335874211438669	4.336606412087871	4.052388101847123	4.904692568966143	4.0422600711884105	4.723456393212085	4.40344828639665	4.427699805713656	4.530269127962926	4.720525743518511	4.435776871654907	4.275653187834783	4.959538930761581
PPM1B	6.387786767579993	6.1818886222514635	6.303091717987505	5.777582798085986	5.7929179473590136	5.7093615269633515	5.956259344794652	6.11024968921292	5.759141094120579	6.070510777517471	5.419554047506876	6.415784523004781	5.620522785124649	5.8157844094972235	5.949063641410714	5.901058406125765	5.583392952072576	5.984863874725342	5.8996100063077055
NECAP1	7.546202630659263	7.1860635778383815	7.634313311800825	6.823172542499333	7.203396684503413	7.377389810297096	7.047051403567332	7.358089557256627	7.08070299240787	7.626784418893173	7.093404725143369	7.578116845057989	6.605927746854816	6.937688780119699	7.180573374218974	7.193601460348514	6.846388842646897	6.8595679359634385	7.136419499736417
POLR2H	9.017318084035718	8.78922929372536	9.03171975816812	8.888050733401721	8.982817223724334	8.92557375828163	9.169963438302048	9.18381390502215	8.904359228196588	9.02069362147714	8.800675987017346	8.957723025148011	9.464461666203013	8.983483517710932	9.006436213832934	9.056259629737392	9.214717231789226	9.15292999175042	8.89581422026224
SWAP70	6.016609501870646	5.514730863634457	6.443934936773698	5.724423193247686	5.71516600166429	5.9902808314462055	5.696925520316585	6.089589134030955	5.363703600409492	6.020627282644986	4.966931828433633	6.283989524887588	5.288311559074167	5.700334404052379	5.679751518203469	6.016518765739179	5.067362217295715	5.093040335033992	5.761288013493228
AZGP1	6.605730548867802	6.296703292509862	7.775604507211543	6.644872496893343	6.937407469716102	5.855440219531996	6.348097862887391	6.8608343367667795	7.493740802274678	6.524901047084107	6.176870778826897	5.8785175361313335	6.969940621020056	6.602016363746611	6.384057756584799	6.031525105941369	7.005080234817972	7.531242743843968	6.9469951063132855
CASP4	6.528725545117777	6.5942991945598655	5.918515338116185	5.965672112825291	5.886791542455665	6.112721141603926	6.148559937824562	6.3485464478106035	6.078986569402936	6.20378937572462	6.334672516130844	5.983251827179474	5.675376348409381	6.1178743512545495	6.299569758493773	6.0796909413946185	6.002347649102356	6.371437384454332	6.108489382461891
BCL2L2	7.947737818565511	7.2709974697275985	8.11919675920775	7.345690626347226	7.241538340041507	7.507143648933772	7.520676011169198	7.697229203363667	7.2709974697275985	7.836449868522301	7.088098131817482	8.288320464623409	7.563911147451198	7.079035868416808	7.727567143128078	7.490349891813433	6.648676424471313	7.107817920335901	7.258233903518112
HLA-DRB1	12.070183348158729	12.154784316192211	9.01034891812834	11.487486316629331	9.65233319653893	11.83502888866494	11.41639600010143	11.22184977847526	9.372925194003116	10.891575146724907	12.106818076992672	11.554801081698454	12.31756082271688	11.51626429152462	12.250215331696056	10.710681056267347	9.559620066192394	10.583159642342686	11.455091516506537
GPN1	9.09795897011863	8.791847256463615	9.218645694487774	9.080042732750366	9.32605111479873	8.838179087087873	9.447177847799042	9.156553927778544	9.064811386647287	9.22372167348804	9.227336383562784	9.486050379457042	8.683389976849403	9.189368323935676	8.954289196673876	9.139968681907742	9.049117176663238	9.43424758805888	9.28869588329499
HBS1L	7.89853016661792	6.978093778221198	7.827520033656017	7.661320225040817	7.84340174280224	8.236603616392749	7.449737385886453	7.716880543616656	7.338861448285791	7.454396865193716	7.0955130982592935	7.594609609068283	7.139208487229432	7.284791173138363	7.583040695830545	7.660432599288296	7.154508193770828	7.078398302662579	7.250582855437331
