Gene	Hyb15	Hyb16	Hyb17	Hyb18	Hyb19	Hyb20	Hyb21	Hyb23	Hyb26	Hyb27	Hyb28	Hyb30	Hyb31	Hyb38	Hyb39	Hyb40	Hyb45	Hyb46	Hyb49	Hyb57	Hyb59	Hyb68	Hyb69	Hyb78	Hyb79	Hyb80	Hyb81	Hyb82
IQCB1	8.909806324156344	8.701798765208732	8.6248470080568	8.651439717772792	8.817400099841269	8.693988024152718	8.404774390372923	8.526899282417796	8.403082249706237	8.176662287695805	8.608137540781815	8.512982963171766	8.806585051792567	8.65097148462155	8.749947575010527	8.386789831201106	8.418558224386233	9.114158595433713	8.62933057340195	9.008378676913104	9.137149229392111	8.553126149097974	8.618406376561005	8.516208020121969	8.63455297120803	8.214916827949898	8.369516327416669	8.295140333408112
AK2	7.222987726539596	6.934796243536706	7.161684847149182	7.218739617275051	6.99075493823555	7.341242985966003	7.340384026320433	7.130932800550288	7.299689765915489	7.188906170980249	7.31164655201404	7.024552024231842	7.23771983164763	7.1010729287806855	7.062477753855764	7.085890361248893	7.084380012126559	6.953404297583629	7.2327877182266915	7.219705809468294	7.088943195115758	7.177884462589749	7.27939349546983	7.310619318603588	7.265308260848478	7.126640551348927	6.981814936393628	7.448087482030849
ADAM28	7.6260736574156	7.887195524194769	7.708850559444642	7.991423151491152	7.490484699427118	7.783053607504923	7.839604613962545	7.637812828906639	7.929926305755136	8.087036309836236	8.24965805514402	7.796694489982641	7.714857344300129	8.176834872038205	8.0196204063201	7.2032976087415745	7.635462135985993	7.200280196770573	7.858953598539146	7.262975919288237	7.008993654883898	7.452593950986763	7.650281583819354	7.799978728324625	8.210349045949867	8.187738585975394	7.685009523888222	7.927843890387592
CEP162	6.90089869121894	6.752688473129861	6.489716847395567	6.781394211080636	6.992955692796917	6.729515164427161	6.69477013241607	6.612795470037292	6.9127576335679715	6.7727608828148815	6.831127273015274	6.89752617111416	7.1666549379811855	6.831393859869259	6.95813728581151	6.604135662656695	6.385696053971952	7.318718103168335	7.471715596153356	7.5473802134966785	7.772869941827683	6.8250418263863954	6.987332298088874	6.876831091747413	6.930224253908083	5.8579347422734775	6.810144601974212	6.946331697101616
HABP2	4.52584512991806	4.600689203945517	4.763667752687875	4.70033869169178	4.6431451571122775	4.502036819938132	4.4671753661889175	4.93833509005735	4.4002509984680565	4.626350617008912	4.660949619158677	4.481512649390692	4.388336717536322	4.666628638990451	4.484153535497598	4.421397283667595	4.699203113194903	4.756147104464658	4.574796043198242	4.734535707097908	4.497817904860197	4.374651964219529	4.444765392152355	5.063646197527506	4.6873403326571985	4.577035518235483	4.713415559744297	4.155551812490403
CASP1	7.712862816985589	7.844129895759195	7.8369024286283775	8.2436872221836	7.967874975743676	8.362126695629517	8.525376666302387	8.139660054397885	8.724008547548	8.356759810302323	8.62948822916666	7.665471226919903	8.07487081876127	8.13118388795775	8.198602794364794	8.353572105317152	7.860261942742699	8.02494451798827	8.568745725717386	7.956606133840263	8.195363314178724	7.740240509164559	8.0817693358817575	8.190685960669333	8.127238143829029	8.128765503078899	7.959719559421417	8.087633325355885
FOXJ3	6.567987786302315	6.5505967952326785	6.68662180088007	6.622111688074476	6.558423150251673	6.540276865842464	6.712858007217408	6.5565045661400685	6.758880755011505	6.6656237184404485	6.52711500193827	6.613210144131492	6.7393548744412985	6.59777361501028	6.594440977152746	6.5638482448842765	7.067613301671129	6.425593903351887	6.471042922649755	6.482056874499689	6.493718017009041	6.61678035381006	6.494820036040629	6.718101395432443	6.549815291029033	6.6592629195480875	6.642320226548838	6.6145424081456685
CCDC22	6.614203409095373	6.097398176756997	6.412797127957445	6.667701705528062	6.203606928392836	6.621201595991719	6.893056574782749	6.715445449937054	6.365978252219513	6.388355645933637	6.3841889013258655	6.453986529394941	6.635709933672397	6.599093484038029	6.657152428011666	6.451950908157475	6.794935039609152	6.764416679464235	6.450432122056018	6.510992749275671	6.215591499060211	6.495300987953162	6.678240558875873	6.6956139549766025	6.737504697915501	6.655619074736206	6.669235130563856	6.677432284935782
SOCS6	6.225530206669508	6.403774797543101	6.656296627119986	7.011185528144973	6.887908681191878	6.999244881626151	6.579861320862608	6.672463785676413	7.01360942001489	6.947363974621716	6.825059674604776	6.559702486853556	6.974574627414761	6.508189981979137	6.748058981459503	6.67827035488452	7.187539030834954	6.744802617366059	6.576339708634037	6.866623983311482	6.602010488721079	6.691188199790072	6.994030560675277	6.839033358732425	6.480575137170885	6.049952211637229	6.6736343302636625	6.265087917420903
TNFAIP6	4.844462786928519	5.940595387498644	5.3201675404739035	4.840162396098934	5.2853750233427	4.8082800302726305	5.812130373314652	4.4298738649779	6.343272436243625	4.857719585383455	4.915174563105068	4.848265486291396	5.407833685826244	4.9409609114696895	4.897910906394381	5.599918972357862	4.773759397683831	4.293440878780469	5.505636611545175	4.9558023108703075	4.994847749659287	4.926581871433544	4.940086001432186	4.290833069793029	5.652885201309916	6.357701578712802	4.597393056589242	7.673359641053956
MERTK	5.752821449713371	5.448106544376925	5.7775847960047155	5.952151384659862	5.743800898804685	5.731241123093547	5.383166420121055	5.642511003137337	5.568305618994084	5.458129355342457	5.663714253670641	5.8779393825249	5.872212723692652	5.912048283133222	6.040870998734189	5.951619726121232	5.75814149735984	5.5397550886699545	5.768887117547074	5.454930724494189	5.493035905975697	5.712247111935789	5.3918262265371775	5.587400184097547	5.987352231800928	5.8867089102409995	5.669283970976892	6.043282603349079
DSC3	6.772150417581353	6.812178097473413	7.721390985482429	7.851331615112586	6.641856615536994	8.156263308984014	7.63676700896261	6.438937056508667	7.881876480518275	6.992566232634448	6.686301822419012	5.745927271869106	8.045935661035806	7.18424572562835	6.829918438176929	6.022797708191071	7.981184818859933	7.0299603124499415	7.162418220742226	8.140265758726612	5.828802130785874	6.915324258847359	8.038711342683571	7.979558903764783	7.179187987410644	5.983288439840767	6.560296553620188	8.271527846776833
REL	7.03192116405742	7.208422917658939	7.095529029195902	7.559420960519887	7.33593466236057	7.69369075800009	7.682533012862796	7.2798721354477935	7.449506950666459	7.303417573030155	7.336679950331835	7.004269878040924	7.396395825015839	7.110382493605994	7.167104064389109	7.044227144471487	7.281983371671504	7.06422139230051	7.481448978645252	7.21997304302508	7.257998093886259	7.210427922984975	7.533036870423016	7.377895638430988	7.246526710312971	7.638573742725211	7.1056827371274665	7.125320784046124
SNURF	8.634266815272287	8.478545747102508	8.369308663472161	8.787203781080674	8.981220796346681	8.488361285712768	8.325732336004425	8.556239768720989	7.749651796517181	8.167586248353551	8.188774181373809	8.994540809891385	8.416406982937023	8.916992181302426	8.813495409765753	8.801582468505236	8.170940560026715	8.835209780038475	8.879249625476834	7.982369768093518	7.9074556498401805	8.895061200378155	8.696168179104184	7.701393666472111	8.738556463474925	8.633845260236182	8.734682024820026	8.378438701438638
ATP2C2	7.506359543174205	7.268510273781021	7.247211320922027	7.317983772151979	7.197302494253358	7.2228922176758	7.532841278093763	7.414757442097291	7.258964502006223	7.517816867005927	7.445052026587742	7.5387238472492015	7.529184549289987	7.718589077508142	7.651956657034546	7.335521032940497	7.516324820785861	7.691984701065132	7.227426173908714	7.583940412376086	7.542293938921968	7.619221522220073	7.532452676389784	7.747682509543249	7.627797814770344	7.289129177965235	7.431194785729706	7.505587359899605
BRAF	6.072145319115375	6.034298694605209	6.098632357930334	6.141059730037373	5.903734756801024	6.218244379307734	5.900149077229871	5.827507319107114	6.023003315131378	6.024244166148143	5.988302874368079	5.884763169553457	6.046374666549605	6.024032336025966	5.871473849145045	5.826355468947773	6.05600737524218	6.123579632026272	5.925861198218062	6.257313019340381	6.096261734106985	5.846766704586222	6.086650481739316	5.991274870470196	5.968807009271979	5.965570201130766	6.045751699409285	6.118763960774281
OVOL2	6.985682723822341	6.9971541802611465	6.710151992840132	7.041178152785307	7.0369802775027095	6.975933208749679	6.786428660021615	7.083602972366854	6.923186172449338	6.988938420952634	6.92491726290198	7.004023785574981	6.998548586447467	7.1327520470509835	7.193880299008935	6.968480232715922	6.895626682606608	7.052735568735647	7.163437738619686	7.504202778912688	7.651107132567565	7.130114820481369	7.224246339986137	7.198384747139032	6.891428243079583	6.580749241822235	7.134196729196229	6.937625149796177
SLBP	9.376590267995134	9.2417880691108	9.502893194097528	9.687121453039694	9.18722950109566	9.23038363953139	9.65439907042646	9.346831782873585	9.52787971646374	9.367350703538564	9.432957344999975	9.38616864572114	9.589285876043132	9.24151631119911	9.429179966856042	9.175323143572422	9.357850817039028	9.452646472305162	9.785952071449817	9.381017177516611	8.943769732818808	9.421801230703837	9.730898030662985	9.554987637522338	9.360611824414482	9.259210121033584	9.22416152589527	9.755041834454264
SNRPA1	8.031959456323438	7.881744136714964	8.07717132764621	8.54286542163724	8.544115764997906	8.539254964117145	8.373958425351757	8.32445557830381	8.626091308363478	8.437709466509837	8.553043168816323	8.3406480142303	8.521971537536967	8.246219816428509	8.37165316305433	8.14604672242816	8.083767206238129	8.28277314855858	8.582503048757077	8.57796580001697	8.446434628830383	8.518756943849887	8.79082657644435	8.406250294318632	8.50572353939547	8.307809662982212	8.275953620714251	8.538083940469551
DICER1	8.545163359866951	8.533472097871156	8.796633593896411	8.990121974251602	8.646935850518249	8.99721820333796	8.992981127399494	8.56577911077684	9.004814937156619	8.913093382337513	8.85965011466981	8.787031346894933	9.000790348000955	8.827213066161308	8.856248627749356	8.75030230852846	8.761827017627875	8.447230367544671	8.628622910387403	8.860428007864089	8.992820016659978	8.58562707742039	8.789936585339065	8.849783116746957	8.812597782245005	8.709403257984711	8.709603255113615	9.047109876252197
RAD51C	7.065319392085898	6.867820740054916	6.973334577410424	7.210251439655002	7.269331989084607	7.459146207999125	7.4593269643116145	7.20292467900385	6.969870039222775	6.9227862634933395	7.1204651066616	7.206743220272437	7.445786189432059	7.059227189639702	7.088427100804328	6.9736153415027005	7.110219367494183	7.127752966661584	7.5342245206020495	7.052354981004419	7.049363364179625	7.266403724631656	7.485354572611479	6.9801114429051925	7.020527544091987	7.012284173608357	6.890240907071185	7.093517280810106
HMGA1	7.763155918541218	7.606575236848876	8.087229616521931	8.0845747335297	7.542223168658549	8.012383946095962	8.654975795742619	8.165706951117855	8.17029879650323	7.959156278777305	7.726901007718862	7.507912522461562	8.144651494376305	8.082643269112499	8.042009744016898	7.478467441705598	8.104970501923265	8.199609383657378	8.062408552253006	8.235227268251618	7.255100538019824	7.885565014648662	8.561271426001468	8.530720258589394	7.9932568691987855	8.13804081443129	8.02278971366257	8.496123332823377
CSNK2A1	7.532714808255325	7.399934215183451	7.569936640868951	7.70414502630281	7.160499881286045	7.501156063116593	7.757873029823809	7.309343245296072	7.4965170671904495	7.366428722856123	7.346854855762713	7.472615344574416	7.605740239345536	7.673272928813963	7.676433031052593	7.3017716210093635	7.418229186428963	7.524287392884109	7.452912247078519	7.616729206685848	7.249116979125509	7.292820389863758	7.661454008016376	7.635770368479794	7.47449996347431	7.443153211436922	7.421839604072387	7.690375752712215
LRRC23	7.338700938927754	7.200092333147879	6.554953148280092	7.172523338621545	7.056021332262716	6.444785330544981	7.040244928085595	7.177441693416103	6.635183736057456	6.242899972219057	6.746448733189345	6.856028080589954	6.90270210568666	7.425415568543814	7.434000948364194	6.2812400485653015	6.327201236136888	7.925110051158692	7.343089012310659	7.112886473369063	6.6410144334342665	6.906875442790571	7.015935849109049	6.678163361811804	7.4041503046484	6.26631951568635	7.110355625977535	6.699147964629624
HCP5	6.287515761022442	6.523476511532589	6.5607878901943355	7.605173856716377	7.141818265430421	7.33425352268798	8.989585077419362	8.662283208094475	8.795990534142607	8.603903082880134	8.747133363657598	6.943952953668206	7.302954198299459	7.511585016287636	7.49722937059232	7.344018011794052	7.462388660793808	8.294650065812194	7.709200987165017	7.467473582823955	7.2806285698976865	6.748583729537084	7.138430707200939	8.851494312511674	7.565403506146231	7.770860959765729	7.372598408979417	7.229520991917689
UGT1A6	7.018567086826773	7.037818320170295	7.637146190103355	6.953256712916236	6.415977227441646	6.899543896502591	7.208064972433149	6.543752101292959	6.544859577903997	6.3262282244744625	6.631955098248943	5.702594283362408	6.600196690522876	6.972894103614194	6.755241919407238	6.201467779020067	7.03920095047367	6.8314036652503285	6.821615443452247	6.527453468210816	6.562175048000933	6.630708553530003	7.103080182864439	6.827884529280387	6.179989470302697	6.0070873667559805	5.971919310435638	6.522609150660852
ZNF35	6.004960252424473	5.7180996857218664	5.984638234481237	6.118175867127143	5.9868373412771945	6.337967128824627	6.004216572745624	6.008633733038008	6.234417296737785	5.68409455074829	6.114594747608771	5.8063823907052186	6.229648418751689	5.720311746048343	5.610801137751005	5.486528886760736	5.672865223741359	5.776758848399594	6.181740364380242	6.238119505152927	6.148378337838956	6.146880678530493	6.101717094070672	5.71021374359316	6.083285693797167	5.849186766287771	5.856746004905977	6.179240563726618
PRKCH	7.397300968529898	7.588034468288343	7.394559350576415	7.546293229708219	7.127414166084128	7.253048072924255	7.5063118868342436	7.479390279530843	7.166026410915768	7.437080049176469	7.23895013338001	7.413532671465295	7.324292394823621	7.550045400550696	7.560690110059031	7.206261777579888	7.730656507347825	7.357835024530029	6.921870162847409	7.092049293637997	6.982599456690313	7.1227179163880585	7.075998801684332	7.223825004951614	7.165364847528579	7.731790315404256	7.400736209548345	7.460829460453635
CPM	5.051297425455923	5.088450274806657	5.434024625220312	5.274959672055396	4.963695894790559	5.324774073161925	5.651208145606051	4.8657855149537825	5.62320899183926	5.04893908545988	5.143807562486115	5.1693796368822875	5.14778294371572	4.721967311453772	4.903722033686712	4.770281967875367	5.148855889092732	5.128067637391914	5.262724045551371	5.40297739213854	4.640750945351815	5.283960670810653	5.588789146115477	5.108927408418031	5.234783315235485	5.348687524385758	4.9565079634314255	5.701316285804616
ISL1	6.560706765501934	6.755784208391629	6.42496043812444	8.859078014266938	7.519959842600644	8.1424499101892	8.293039988190325	7.492120261630809	8.468733649473453	7.336760273871066	8.119461347731246	6.737117447422404	6.265284125485252	7.816457975412213	9.086610354823511	7.644774382454422	8.427209919058996	7.83180229014553	8.464636052497747	6.457873619846677	7.555805847112291	7.502203203099672	7.605976826178011	8.016872833446063	7.846486671098797	6.929298973440373	7.203776114112341	6.340397126898939
SRSF6	9.281592702120683	9.276408450489228	9.46992931404263	9.015512971180597	9.12276754316099	9.259716705337787	8.930225467626375	8.988571685488907	9.32230461038668	9.376823981265735	9.483122922370775	9.08998499973518	9.283541554150007	9.219415664831784	9.14990486456554	9.21229756822068	9.517741590974117	9.4105717157404	8.566032524676825	9.454677669587488	9.671577973661112	8.921497862036798	9.221369500015305	9.095787753578987	9.312776117088273	9.18906077624025	9.2816300990633	9.604208361021389
RAB5A	7.336066421999533	7.299316562154765	7.474613367305737	7.737798131546994	7.947423427306894	7.528247509348233	7.545683875054871	7.801605512784295	7.535656448605266	7.360388078004381	7.488539581018748	7.317691417734579	7.684531209237661	7.347537601180434	7.421055898743378	7.43473253917078	7.783536520864228	7.653929622745949	7.821553411248402	7.219633266811205	7.317457219514456	7.588857709229463	7.542932880454921	7.604874577567969	7.38243661391239	7.054417098555607	7.199528562696969	7.179952075893325
EGR3	4.898304943196137	5.053015490346564	7.700794969939151	4.806618305258746	5.091725260480252	5.6551049100357345	4.918255743332108	5.42836106951096	5.160761300228227	7.360657982256759	5.5328096758656455	5.448578079459473	6.295748660323219	4.8084685856933875	5.1083534568400095	5.603745541605922	4.492242502254395	5.017951327924459	7.006002934554954	5.622531929467406	5.206619831719083	5.005581502903625	4.586374545152072	4.61551529933302	4.9529465830043895	6.273568106476304	5.0536366502904615	5.208128123861611
TPM1	9.585679266166316	9.357859403787838	9.295179948334146	8.115076567665618	9.136441600864355	8.38416527436546	8.332467401473366	8.824868342574947	7.887320556482424	9.37423617598524	8.011629659091701	10.01826929927479	8.92141045658099	9.93095117980578	8.16481660810727	10.6545656749943	8.399238790603077	7.705298102235669	8.059528470272397	8.74430380494308	8.925795086790838	9.304529189586026	8.028082211397436	8.231421646764549	9.84028496241582	10.044192962214591	9.391154644446765	10.07334545389906
ELK3	7.834080765338035	7.76677883980191	7.80791325010676	7.350032502476967	7.656163441933835	7.062034341362857	7.237742670824847	7.4291168210237775	7.772423433254129	7.689994179397438	7.896081665789334	7.6872881825308195	7.883130183279147	7.689076285538242	7.674304894322382	7.224000486590245	7.422438002878206	8.466079809882235	8.176047577621079	7.915216823417957	7.918430768587416	7.597980200243509	7.341240534098519	7.721411472665619	7.678850796507003	7.463028704132123	7.5622994380953426	7.36471826679856
MCC	7.490804697308647	7.571964030735748	7.533719654344404	7.559580614480546	7.366554737288784	7.680154030508761	7.2770990059895	7.136506339135508	7.649918455400213	7.345256188628324	7.36614858503489	7.305010023399462	7.244556044157248	7.757806394469394	7.802237041132709	7.492405001029319	8.14019184935095	7.296930411081273	7.17056773816995	7.341435002836523	7.3552498477425985	7.329274470678712	7.319232806859265	7.524703906316731	7.79785120654086	7.744051141468873	7.774795850166289	7.799475109795438
ADAMDEC1	5.031494435607856	4.2091058953647895	5.426759651930311	6.8099337049654665	5.815793743441484	5.01344541888676	6.509142639478995	6.1766537533297265	7.371751265155444	6.839245165962611	6.889068979392845	5.187955901698928	6.015413935694463	5.179793953040292	5.667567433238399	5.283558847646855	5.984376829367175	7.620101105824597	7.133302191785534	4.769410414385923	4.830988906976412	5.8625472012340385	6.491538305809602	7.406241777276946	5.219318769651868	7.325613601249744	5.393149857787782	3.591418281318282
PI4KB	7.538456564534999	7.548189745489583	7.500990745275851	7.589203071170712	7.476435403164697	7.683809150725481	7.661323578502586	7.5982628841908175	7.31898936092709	7.316602697737224	7.235961151997245	7.549272662926267	7.345709195036997	7.693971204864027	7.6060270827163805	7.543827202655158	7.632000237866535	7.639772830195549	7.440484437004802	7.36052702083384	7.152825868810166	7.577872094480239	7.510109420738723	7.483913000833028	7.779548204458275	7.677908704057508	7.658805275807587	7.7222311699689
RHAG	3.422949953154852	3.7264946623817	3.8360384830844514	3.4573858718718578	3.6349836187709537	3.467447785389811	3.535712593103365	3.3547882855886644	3.4859015726706097	3.378677030576611	3.5589310773832272	3.9669780167266473	3.517073045516887	3.5179681545235617	3.428508596866058	3.41402172147793	3.5062873048735677	3.4222292580828837	3.466138604903185	3.6187467282779138	3.472915145081118	3.342873393708632	3.348123335606493	3.4813553875302934	3.2727523583185	3.463409250238125	3.347866752038667	3.4201344808609044
CHP2	8.26845754465647	8.428069880557642	8.414234755371005	9.932262971388583	9.020226390450658	10.020070047638749	6.609682565563803	6.084409043563844	8.398754642923722	8.609873078915866	8.670492372056907	6.176490790458989	6.904748937185094	8.859860193005705	8.813435331376484	7.835070891585806	9.817528701349424	9.927189948213435	8.207769783501133	6.548142687492389	6.131599875596747	9.483154189547728	9.54712725392581	9.224834150872647	9.324071589190565	8.038275655176331	8.658766539130852	8.903352846008223
CNBP	9.680075270323192	9.729396783272785	9.722049918522876	9.815184247957186	9.80744069416377	9.696700445492926	9.906740106522705	9.65958804274712	9.65144154584224	9.67543656169988	9.548710971238636	9.734286997268898	9.62977532688197	9.777668894940014	9.828322777697418	9.912781065715787	9.74275697141587	9.59354755429402	9.67973778165027	9.59182067843988	9.485646344825746	9.71213841085484	9.613267206827274	9.454231841417393	9.770355594409883	9.716135645528675	9.75913956014046	9.512355485229037
CLCA2	8.506804743465153	8.492853730718874	9.394568226481956	10.394204524168202	9.112361119243442	10.488390309138516	9.675661072433542	9.576841790106505	9.941947777332246	9.351990837083584	9.168098050141293	8.222433390731078	10.485920146464728	9.055758075928908	8.65918693130908	7.635792206854225	9.599334641882312	9.012492347098616	9.765475319830973	9.95373225258453	7.885056744237444	8.978272470275455	9.58457224308072	10.366928763932156	10.17181962980311	8.907144731198665	9.129798149885008	10.571510482819225
ADRB2	7.368306971002742	7.554251407967992	7.801119091979868	7.242175197517624	7.201798873713312	7.014149808905481	7.556617632793013	7.121547165087487	7.72801844888332	7.864705615014206	7.903056135952867	7.02916443355803	7.096179455490654	7.341189455195176	7.35037341486379	7.4753770274031535	8.078529317581651	7.499928527114632	7.057487968773863	7.1563499180675	7.146317763923522	7.257539037606492	7.253563135475572	7.340115963127092	7.889625210033004	7.693632782598996	7.751859375725025	7.371486774197871
SLAMF1	5.068826324476469	5.314037032930505	5.003169889643954	5.671931439647718	6.2450028786583776	5.991148565218555	5.524407399040754	5.49915104717179	6.345742856411293	6.245527321018412	6.623903357108857	5.683106258084457	5.642505352773804	5.506191381695656	5.87173820731671	5.768890630186412	5.712186379174481	5.867209715977379	5.516967015369848	5.274691583995888	5.7031312178436995	5.4001223291365505	5.264149205839369	5.560206374107425	6.033014401737638	7.380922086808192	6.159662787115532	4.762606380899635
CRKL	6.619464209091041	6.872958627509654	6.897950135244356	6.763631199123769	6.593868928707683	6.765767109714236	6.772753973722342	6.69458508789835	6.7910288920817905	6.957115797698508	6.975591801511723	6.725355633461033	6.672503628462056	6.8744243550633195	6.739445863446668	6.81461350187406	6.924517497771689	6.90226930936299	6.689547218837603	6.843558384139339	6.690428986978618	6.8169600127878764	6.633740620063929	6.947771865978597	6.701336819109331	6.731947702416916	6.771159662012946	6.89842779808806
HOXC4	5.777943295783635	5.848799993823301	5.909379796132495	5.584284985025869	5.98574748524274	5.921171825102214	6.020741905802266	6.185901806615258	6.069591861099077	5.784992008616342	5.869252128425195	5.782204080136829	5.545269337104122	5.532388155535253	5.787967606399858	5.8637000459052615	5.941511327159363	5.702674211771889	5.610123835844995	5.923432334995405	5.862584818151438	5.8381040995984	5.438767139121106	5.610747746873525	5.867461038687518	6.131059590288775	6.053283324401507	6.114955221154382
NME5	10.79810513767826	10.446733853893004	9.629852251936576	10.351754219936613	10.856869433734374	9.988664217236014	9.88899002029255	10.318828476796725	9.966801250874395	9.779246384887408	10.424814363847847	10.664641538841114	10.641751012502404	10.935590758355804	11.074218105821874	9.162143970035515	9.106176607282755	11.686748372164544	11.359475204081017	11.327473404644463	11.509971568404278	10.722415311534302	10.686571557590682	9.885878279050608	10.889898333326482	9.241737178249558	10.48368233682804	9.92187717834577
CEACAM7	5.699731077793806	5.668001120864096	5.323441928502757	5.050873039992698	5.25654387675708	4.669422243478285	5.577201351432523	5.423175403012287	5.910473860413302	5.816974741512565	5.723360646476684	5.370925441411257	5.484112114059753	5.391366657696479	5.540980550934892	5.045071453326724	4.889301216880179	5.669659539655967	6.10527202098897	6.151586897952775	5.248099214339506	5.562590497215407	5.800940129668152	6.8674578710593455	5.519106973499989	5.228808524979908	5.533051203497159	5.2402364166883935
ANXA11	9.41653684437964	9.441224518800462	9.329082988022328	9.303679373585416	8.826621052128983	9.148259218926764	9.619510384056223	9.226038140993738	9.178783373701307	9.113345891649727	8.982001848381458	9.21123152473695	9.301630959705472	9.500218241819098	9.40723166156787	9.07444397575323	9.214362263949434	9.200490315343597	9.031188746869084	9.252612868943167	8.847313650596135	9.233611204081836	9.497675563636884	9.429366996841017	9.38519051808504	9.169844394677732	9.152761652340706	9.38300079276796
CA4	5.445718779803461	5.747313405536266	5.7677000809672485	5.466662899483742	4.641554528807175	5.074233064384915	4.9637058896732995	5.33374259472358	4.759160577539345	4.6947654001140435	4.851644258580449	5.345843232797645	4.900418267484157	4.507248786216894	4.6952074845003064	4.97006054938273	5.902826474295093	5.064775104449581	5.008675630016918	4.8319878424201095	4.462543161842517	5.074687369509506	4.567994829311131	4.8018135695258355	4.6480136840234065	4.968075706382393	5.001737547081852	4.64966251843154
PLA2G7	4.8685675259468475	4.899439451344939	6.122031941235445	5.742323939423988	5.7749284964090375	5.344798276012663	5.659284734200083	5.736698586998737	5.588865970269644	5.755944340072556	5.451333842200118	5.0496400439549385	5.493612896644563	5.211936638999684	4.896324160187861	5.417866251295511	5.272951843934257	6.7580051119554465	5.971521076043652	4.971423490416505	5.403294902909375	5.135271586403629	5.085105092247075	5.647117719025387	4.777261875172859	5.283865045243783	5.145907190949442	5.742549398670797
VAV1	6.7178242256750025	6.641943608070029	6.542276090729322	6.4809292129374985	6.636990938524466	6.502532767413724	6.680425107461305	6.638301540420795	6.868108207808335	6.6977546593728174	6.846613126232111	6.240843894386289	6.324605713053765	6.994544809864529	7.076679056915285	6.712258085591104	6.766071033467012	7.25802082440168	6.437240386823646	6.600001113046309	6.714647174899357	6.787514508509954	6.484902098122763	6.971496803951421	7.200370588079949	6.852888419700429	6.9581740826594505	6.593592424058469
